subjid,community,age_group,ageinyears,trialtype,voiceover,trialnr,targetposition,targetcentralityx,clickdistfromtargetcenterx
W0000014,windhoek,8,8.276522929500342,test,FALSE,11,1,724.0407226105972,462.707409622316
W0000014,windhoek,8,8.276522929500342,test,FALSE,12,2,640.8570766332616,244.85707663326156
W0000014,windhoek,8,8.276522929500342,test,FALSE,13,3,457.6381421912715,117.63814219127153
W0000014,windhoek,8,8.276522929500342,test,FALSE,14,5,85.55286130173124,89.55286130173124
W0000014,windhoek,8,8.276522929500342,test,FALSE,15,4,219.06429440256306,53.730981414281814
W0000014,windhoek,8,8.276522929500342,test,FALSE,16,7,315.8841553901161,48.11584460988388
W0000014,windhoek,8,8.276522929500342,test,FALSE,17,8,495.0558611954491,-33.7224871720116
W0000014,windhoek,8,8.276522929500342,test,FALSE,18,3,457.6381421912715,141.63814219127153
W0000014,windhoek,8,8.276522929500342,test,FALSE,19,6,137.14982006258197,-38.483194086019466
W0000016,windhoek,5,5.327857631759069,touch,TRUE,1,1,813.4657389014286,22.79906714849892
W0000016,windhoek,5,5.327857631759069,fam,TRUE,2,10,734.6719050464844,-20.005279069921926
W0000016,windhoek,5,5.327857631759069,fam,FALSE,3,9,559.6323585968523,23.034267379710172
W0000016,windhoek,5,5.327857631759069,test,TRUE,4,7,266.62079419423026,1.3792058057697432
W0000016,windhoek,5,5.327857631759069,test,FALSE,5,5,138.15494581783219,134.15494581783219
W0000016,windhoek,5,5.327857631759069,test,FALSE,6,10,734.6719050464844,-262.6719050464844
W0000016,windhoek,5,5.327857631759069,test,FALSE,7,6,140.61616161698248,-99.28284862870123
W0000016,windhoek,5,5.327857631759069,test,FALSE,8,1,813.4657389014286,305.4657389014286
W0000016,windhoek,5,5.327857631759069,test,FALSE,9,2,617.7055332620946,83.03887676795398
W0000016,windhoek,5,5.327857631759069,test,FALSE,10,4,303.2613345269042,-248.7386654730958
W0000016,windhoek,5,5.327857631759069,test,FALSE,11,8,501.47317892964475,-49.473178929644746
W0000016,windhoek,5,5.327857631759069,test,FALSE,12,3,523.1088014418174,-63.557855052323305
W0000016,windhoek,5,5.327857631759069,test,FALSE,13,9,559.6323585968523,-158.29898457341483
W0000016,windhoek,5,5.327857631759069,test,FALSE,14,2,617.7055332620946,143.03887676795398
W0000016,windhoek,5,5.327857631759069,test,FALSE,15,5,138.15494581783219,184.82163282955094
W0000016,windhoek,5,5.327857631759069,test,FALSE,16,3,523.1088014418174,-75.5578550523233
W0000016,windhoek,5,5.327857631759069,test,FALSE,17,4,303.2613345269042,-295.40532196723643
W0000016,windhoek,5,5.327857631759069,test,FALSE,18,1,813.4657389014286,213.4657389014286
W0000016,windhoek,5,5.327857631759069,test,FALSE,19,7,266.62079419423026,-137.28742017079276
W0000017,windhoek,5,5.338809034907597,touch,TRUE,1,10,805.437521451172,2.5624785488280395
W0000017,windhoek,5,5.338809034907597,fam,TRUE,2,1,726.3491548297166,-6.984173417353787
W0000017,windhoek,5,5.338809034907597,fam,FALSE,3,9,568.7894040600856,-52.789404060085644
W0000017,windhoek,5,5.338809034907597,test,TRUE,4,1,726.3491548297166,1202.3491548297166
W0000017,windhoek,5,5.338809034907597,test,FALSE,5,7,183.97038277587808,-439.9703827758781
W0000017,windhoek,5,5.338809034907597,test,FALSE,6,2,608.6629501091986,829.9963241326361
W0000017,windhoek,5,5.338809034907597,test,FALSE,7,9,568.7894040600856,-104.78940406008564
W0000017,windhoek,5,5.338809034907597,test,FALSE,8,6,54.77121271524243,501.2287872847576
W0000017,windhoek,5,5.338809034907597,test,FALSE,9,5,89.34232554119751,549.3423255411975
W0000017,windhoek,5,5.338809034907597,test,FALSE,10,10,805.437521451172,-985.437521451172
W0000017,windhoek,5,5.338809034907597,test,FALSE,11,4,349.33721822428924,189.33721822428924
W0000017,windhoek,5,5.338809034907597,test,FALSE,12,8,388.9556864121821,-243.6223123887446
W0000017,windhoek,5,5.338809034907597,test,FALSE,13,3,442.85930629329346,705.525932269856
W0000017,windhoek,5,5.338809034907597,test,FALSE,14,5,89.34232554119751,497.3423255411975
W0000017,windhoek,5,5.338809034907597,test,FALSE,15,3,442.85930629329346,566.8593062932935
W0000017,windhoek,5,5.338809034907597,test,FALSE,16,6,54.77121271524243,291.8954132613201
W0000017,windhoek,5,5.338809034907597,test,FALSE,17,10,805.437521451172,-892.1042084628907
W0000017,windhoek,5,5.338809034907597,test,FALSE,18,4,349.33721822428924,308.003905236008
W0000017,windhoek,5,5.338809034907597,test,FALSE,19,2,608.6629501091986,603.3296371209174
W0000018,windhoek,5,5.327857631759069,touch,TRUE,1,9,576.5117904851502,-1.8451645085876862
W0000018,windhoek,5,5.327857631759069,fam,TRUE,2,1,727.8085849149127,66.47524140905333
W0000018,windhoek,5,5.327857631759069,fam,FALSE,3,10,711.4753179059442,-27.475317905944166
W0000018,windhoek,5,5.327857631759069,test,TRUE,4,8,448.39974692495935,-144.39974692495935
W0000018,windhoek,5,5.327857631759069,test,FALSE,5,9,576.5117904851502,-247.1784164617127
W0000018,windhoek,5,5.327857631759069,test,FALSE,6,1,727.8085849149127,286.4752719266314
W0000018,windhoek,5,5.327857631759069,test,FALSE,7,6,117.42037243028699,-128.08705944200574
W0000018,windhoek,5,5.327857631759069,test,FALSE,8,5,79.82904769084291,93.16236067912416
W0000018,windhoek,5,5.327857631759069,test,FALSE,9,10,711.4753179059442,-442.14194388250667
W0000018,windhoek,5,5.327857631759069,test,FALSE,10,2,583.2532120062872,440.5865249945684
W0000018,windhoek,5,5.327857631759069,test,FALSE,11,4,256.27517577028175,-30.391511241437
W0000018,windhoek,5,5.327857631759069,test,FALSE,12,7,187.50385749879342,-119.50385749879342
W0000018,windhoek,5,5.327857631759069,test,FALSE,13,3,424.2494582658936,252.24945826589362
W0000018,windhoek,5,5.327857631759069,test,FALSE,14,4,256.27517577028175,1.6084887585629986
W0000018,windhoek,5,5.327857631759069,test,FALSE,15,6,117.42037243028699,-117.42037243028699
W0000018,windhoek,5,5.327857631759069,test,FALSE,16,10,711.4753179059442,-540.8086919293817
W0000018,windhoek,5,5.327857631759069,test,FALSE,17,8,448.39974692495935,-151.06637290152185
W0000018,windhoek,5,5.327857631759069,test,FALSE,18,2,583.2532120062872,303.25321200628713
W0000018,windhoek,5,5.327857631759069,test,FALSE,19,7,187.50385749879342,-63.50385749879342
W0000019,windhoek,4,4.328542094455853,touch,TRUE,1,9,681.0170489598454,4.316325063592103
W0000019,windhoek,4,4.328542094455853,fam,TRUE,2,1,757.6444696107146,28.311141363644367
W0000019,windhoek,4,4.328542094455853,fam,FALSE,3,10,820.0118339067662,-78.67845988332874
W0000019,windhoek,4,4.328542094455853,test,TRUE,4,8,474.0789333478299,-646.0789333478299
W0000019,windhoek,4,4.328542094455853,test,FALSE,5,6,63.169764021238166,-20.503077009519416
W0000019,windhoek,4,4.328542094455853,test,FALSE,6,1,757.6444696107146,809.6444696107146
W0000019,windhoek,4,4.328542094455853,test,FALSE,7,9,681.0170489598454,-674.3503619481266
W0000019,windhoek,4,4.328542094455853,test,FALSE,8,2,646.5528107442892,543.8861237325705
W0000019,windhoek,4,4.328542094455853,test,FALSE,9,10,820.0118339067662,-904.0118339067662
W0000019,windhoek,4,4.328542094455853,test,FALSE,10,5,117.05298260662948,-53.613704405089265
W0000019,windhoek,4,4.328542094455853,test,FALSE,11,7,232.60780471369117,-391.2744917254099
W0000019,windhoek,4,4.328542094455853,test,FALSE,12,3,421.02008673441344,262.3533997226947
W0000019,windhoek,4,4.328542094455853,test,FALSE,13,4,187.79758096092178,33.13089394920303
W0000019,windhoek,4,4.328542094455853,test,FALSE,14,1,757.6444696107146,585.6444696107146
W0000019,windhoek,4,4.328542094455853,test,FALSE,15,6,63.169764021238166,-232.50307700951942
W0000019,windhoek,4,4.328542094455853,test,FALSE,16,4,187.79758096092178,27.797580960921778
W0000019,windhoek,4,4.328542094455853,test,FALSE,17,9,681.0170489598454,-841.0170489598454
W0000019,windhoek,4,4.328542094455853,test,FALSE,18,10,820.0118339067662,-976.0118339067662
W0000019,windhoek,4,4.328542094455853,test,FALSE,19,7,232.60780471369117,-400.60780471369117
W0000020,windhoek,5,5.177275838466803,touch,TRUE,1,10,767.003777301929,23.66284867463355
W0000020,windhoek,5,5.177275838466803,fam,TRUE,2,9,643.15794849692,-101.82457447348247
W0000020,windhoek,5,5.177275838466803,fam,FALSE,3,1,827.9311719852724,1786.5977979618349
W0000020,windhoek,5,5.177275838466803,test,TRUE,4,9,643.15794849692,-317.82457447348247
W0000020,windhoek,5,5.177275838466803,test,FALSE,5,2,690.0279448850828,1248.6945708616454
W0000020,windhoek,5,5.177275838466803,test,FALSE,6,8,464.674604457025,155.325395542975
W0000020,windhoek,5,5.177275838466803,test,FALSE,7,5,19.71992511385656,649.0532991372941
W0000020,windhoek,5,5.177275838466803,test,FALSE,8,7,191.6814532445378,390.9851727320247
W0000020,windhoek,5,5.177275838466803,test,FALSE,9,1,827.9311719852724,1573.2645460087099
W0000020,windhoek,5,5.177275838466803,test,FALSE,10,4,278.7438065167171,1034.743806516717
W0000020,windhoek,5,5.177275838466803,test,FALSE,11,6,44.32395838335299,745.0094156400845
W0000020,windhoek,5,5.177275838466803,test,FALSE,12,3,432.4307197532378,1236.4307197532378
W0000020,windhoek,5,5.177275838466803,test,FALSE,13,10,767.003777301929,51.66284867463355
W0000020,windhoek,5,5.177275838466803,test,FALSE,14,10,767.003777301929,-60.33715132536645
W0000020,windhoek,5,5.177275838466803,test,FALSE,15,1,827.9311719852724,1502.5977979618349
W0000020,windhoek,5,5.177275838466803,test,FALSE,16,2,690.0279448850828,1332.6945708616454
W0000020,windhoek,5,5.177275838466803,test,FALSE,17,4,278.7438065167171,1053.4104324932796
W0000020,windhoek,5,5.177275838466803,test,FALSE,18,3,432.4307197532378,1167.0973457298003
W0000020,windhoek,5,5.177275838466803,test,FALSE,19,8,464.674604457025,228.6587695664125
W0000021,windhoek,3,3.186858316221766,touch,TRUE,1,9,564.8454044439738,-43.51203042053635
W0000021,windhoek,3,3.186858316221766,fam,TRUE,2,1,743.5088280622977,547.5088280622977
W0000021,windhoek,3,3.186858316221766,fam,FALSE,3,10,753.543959382796,-997.543959382796
W0000021,windhoek,3,3.186858316221766,test,TRUE,4,3,378.6640893485153,249.33077636023404
W0000021,windhoek,3,3.186858316221766,test,FALSE,5,2,535.3827213873366,364.7160343756178
W0000021,windhoek,3,3.186858316221766,test,FALSE,6,8,433.00476384306126,-617.0047638430613
W0000021,windhoek,3,3.186858316221766,test,FALSE,7,1,743.5088280622977,583.5088280622977
W0000021,windhoek,3,3.186858316221766,test,FALSE,8,6,142.75795127938454,-297.4246382911033
W0000021,windhoek,3,3.186858316221766,test,FALSE,9,7,189.59273938192086,-342.9260523702021
W0000021,windhoek,3,3.186858316221766,test,FALSE,10,4,199.4067038339699,59.406703833969914
W0000021,windhoek,3,3.186858316221766,test,FALSE,11,5,148.03078654850435,-39.96921345149565
W0000021,windhoek,3,3.186858316221766,test,FALSE,12,9,564.8454044439738,-724.8454044439738
W0000021,windhoek,3,3.186858316221766,test,FALSE,13,10,753.543959382796,-921.543959382796
W0000021,windhoek,3,3.186858316221766,test,FALSE,14,10,753.543959382796,-1506.8772876298663
W0000021,windhoek,3,3.186858316221766,test,FALSE,15,4,199.4067038339699,-136.5932961660301
W0000021,windhoek,3,3.186858316221766,test,FALSE,16,8,433.00476384306126,-765.0047638430613
W0000021,windhoek,3,3.186858316221766,test,FALSE,17,9,564.8454044439738,-900.8454044439738
W0000021,windhoek,3,3.186858316221766,test,FALSE,18,7,189.59273938192086,-348.2594263936396
W0000021,windhoek,3,3.186858316221766,test,FALSE,19,1,743.5088280622977,436.8421410505789
W0000022,windhoek,5,5.327857631759069,touch,TRUE,1,10,878.605778876449,-30.605778876448994
W0000022,windhoek,5,5.327857631759069,fam,TRUE,2,1,807.8025397572617,99.80253975726163
W0000022,windhoek,5,5.327857631759069,fam,FALSE,3,9,605.2356435813567,-87.90226955791923
W0000022,windhoek,5,5.327857631759069,test,TRUE,4,10,878.605778876449,-1687.9391071235193
W0000022,windhoek,5,5.327857631759069,test,FALSE,5,8,385.58605006715493,471.74732395628257
W0000022,windhoek,5,5.327857631759069,test,FALSE,6,1,807.8025397572617,367.8025397572616
W0000022,windhoek,5,5.327857631759069,test,FALSE,7,4,181.91879734657857,300.5854233231411
W0000022,windhoek,5,5.327857631759069,test,FALSE,8,7,204.68761789666883,-71.35424387323133
W0000022,windhoek,5,5.327857631759069,test,FALSE,9,2,701.2268652724244,409.2268652724244
W0000022,windhoek,5,5.327857631759069,test,FALSE,10,5,10.348697251632643,21.015384263351393
W0000022,windhoek,5,5.327857631759069,test,FALSE,11,6,74.92452139931493,-97.59120841103368
W0000022,windhoek,5,5.327857631759069,test,FALSE,12,3,515.623695857998,362.2903828697168
W0000022,windhoek,5,5.327857631759069,test,FALSE,13,9,605.2356435813567,-295.9022695579192
W0000022,windhoek,5,5.327857631759069,test,FALSE,14,6,74.92452139931493,-45.591208411033676
W0000022,windhoek,5,5.327857631759069,test,FALSE,15,3,515.623695857998,334.2903828697168
W0000022,windhoek,5,5.327857631759069,test,FALSE,16,9,605.2356435813567,-282.5690176047942
W0000022,windhoek,5,5.327857631759069,test,FALSE,17,1,807.8025397572617,634.4692267689804
W0000022,windhoek,5,5.327857631759069,test,FALSE,18,10,878.605778876449,-466.605778876449
W0000022,windhoek,5,5.327857631759069,test,FALSE,19,4,181.91879734657857,107.25211033485982
W0000024,windhoek,4,4.4435318275154,touch,TRUE,1,10,722.2762800247658,-2.2762800247658106
W0000024,windhoek,4,4.4435318275154,fam,TRUE,2,1,824.7908647936365,6.124193040706814
W0000024,windhoek,4,4.4435318275154,fam,FALSE,3,9,555.8187447990524,-153.1521188224899
W0000024,windhoek,4,4.4435318275154,test,TRUE,4,8,510.33654038330405,-553.0032273950228
W0000024,windhoek,4,4.4435318275154,test,FALSE,5,9,555.8187447990524,-598.4854318107712
W0000024,windhoek,4,4.4435318275154,test,FALSE,6,5,3.55741938986057,-35.10926762185818
W0000024,windhoek,4,4.4435318275154,test,FALSE,7,7,266.4353875327654,-226.4353875327654
W0000024,windhoek,4,4.4435318275154,test,FALSE,8,10,722.2762800247658,-692.9429670364846
W0000024,windhoek,4,4.4435318275154,test,FALSE,9,1,824.7908647936365,840.7908647936365
W0000024,windhoek,4,4.4435318275154,test,FALSE,10,6,4.1117539741781,-53.44506696245935
W0000024,windhoek,4,4.4435318275154,test,FALSE,11,3,428.85355450190696,363.5202415136257
W0000024,windhoek,4,4.4435318275154,test,FALSE,12,4,231.8173722463922,227.8173722463922
W0000024,windhoek,4,4.4435318275154,test,FALSE,13,2,535.8207144182253,462.48740142994404
W0000024,windhoek,4,4.4435318275154,test,FALSE,14,10,722.2762800247658,-751.6095930130471
W0000024,windhoek,4,4.4435318275154,test,FALSE,15,5,3.55741938986057,-17.77589359842068
W0000024,windhoek,4,4.4435318275154,test,FALSE,16,9,555.8187447990524,-511.8187447990524
W0000024,windhoek,4,4.4435318275154,test,FALSE,17,8,510.33654038330405,-667.6698533715853
W0000024,windhoek,4,4.4435318275154,test,FALSE,18,2,535.8207144182253,366.48740142994404
W0000024,windhoek,4,4.4435318275154,test,FALSE,19,1,824.7908647936365,843.4575518053553
W0000025,windhoek,8,8.328542094455852,touch,TRUE,1,9,702.7575727353133,11.90905324124924
W0000025,windhoek,8,8.328542094455852,fam,TRUE,2,1,786.8744001637998,1.5410719167294928
W0000025,windhoek,8,8.328542094455852,fam,FALSE,3,10,798.9700020114105,26.363372012026957
W0000025,windhoek,8,8.328542094455852,test,TRUE,4,8,411.9651360190462,-39.96513601904621
W0000025,windhoek,8,8.328542094455852,test,FALSE,5,5,150.2945101988645,-63.03880278941676
W0000025,windhoek,8,8.328542094455852,test,FALSE,6,1,786.8744001637998,130.8744001637998
W0000025,windhoek,8,8.328542094455852,test,FALSE,7,3,367.9901783724139,315.9901783724139
W0000025,windhoek,8,8.328542094455852,test,FALSE,8,6,89.2426375614939,-51.90932457321264
W0000025,windhoek,8,8.328542094455852,test,FALSE,9,2,696.6917525475855,426.0250655358667
W0000025,windhoek,8,8.328542094455852,test,FALSE,10,9,702.7575727353133,-402.75757273531326
W0000025,windhoek,8,8.328542094455852,test,FALSE,11,10,798.9700020114105,-374.97000201141054
W0000025,windhoek,8,8.328542094455852,test,FALSE,12,4,313.8780713277175,328.54475833943627
W0000025,windhoek,8,8.328542094455852,test,FALSE,13,7,311.11417472473727,-165.78080070129977
W0000025,windhoek,8,8.328542094455852,test,FALSE,14,6,89.2426375614939,-66.57595054977514
W0000025,windhoek,8,8.328542094455852,test,FALSE,15,9,702.7575727353133,-336.09094675875076
W0000025,windhoek,8,8.328542094455852,test,FALSE,16,2,696.6917525475855,352.69175254758545
W0000025,windhoek,8,8.328542094455852,test,FALSE,17,3,367.9901783724139,57.32349136069513
W0000025,windhoek,8,8.328542094455852,test,FALSE,18,10,798.9700020114105,-349.63662798797304
W0000025,windhoek,8,8.328542094455852,test,FALSE,19,8,411.9651360190462,-179.9651360190462
W0000026,windhoek,7,7.329226557152635,touch,TRUE,1,1,712.5013347826437,-6.165336970286091
W0000026,windhoek,7,7.329226557152635,fam,TRUE,2,9,645.3901677301776,198.6098322698224
W0000026,windhoek,7,7.329226557152635,fam,FALSE,3,10,810.6439178932285,-37.31054386979099
W0000026,windhoek,7,7.329226557152635,test,TRUE,4,9,645.3901677301776,-136.0567937067401
W0000026,windhoek,7,7.329226557152635,test,FALSE,5,5,87.49422983119211,108.82754281947336
W0000026,windhoek,7,7.329226557152635,test,FALSE,6,8,483.94444842422854,-139.94444842422854
W0000026,windhoek,7,7.329226557152635,test,FALSE,7,3,520.1873880715029,224.187388071503
W0000026,windhoek,7,7.329226557152635,test,FALSE,8,7,304.81655732690615,-142.14993135034365
W0000026,windhoek,7,7.329226557152635,test,FALSE,9,10,810.6439178932285,-31.97729191666599
W0000026,windhoek,7,7.329226557152635,test,FALSE,10,6,148.5613216565871,-64.5613216565871
W0000026,windhoek,7,7.329226557152635,test,FALSE,11,1,712.5013347826437,163.16799127678422
W0000026,windhoek,7,7.329226557152635,test,FALSE,12,2,631.5739096702074,110.24056616434802
W0000026,windhoek,7,7.329226557152635,test,FALSE,13,4,214.41582400876825,-45.584175991231746
W0000026,windhoek,7,7.329226557152635,test,FALSE,14,7,304.81655732690615,-47.48318330346865
W0000026,windhoek,7,7.329226557152635,test,FALSE,15,2,631.5739096702074,-147.0927620827223
W0000026,windhoek,7,7.329226557152635,test,FALSE,16,6,148.5613216565871,-140.5613216565871
W0000026,windhoek,7,7.329226557152635,test,FALSE,17,8,483.94444842422854,-77.27782244766604
W0000026,windhoek,7,7.329226557152635,test,FALSE,18,5,87.49422983119211,-33.839083157089135
W0000026,windhoek,7,7.329226557152635,test,FALSE,19,10,810.6439178932285,-146.6439178932285
W0000027,windhoek,6,6.327173169062286,touch,TRUE,1,10,735.5591623486794,-16.892536372116865
W0000027,windhoek,6,6.327173169062286,fam,TRUE,2,1,803.2581685971384,-43.40849552639679
W0000027,windhoek,6,6.327173169062286,fam,FALSE,3,9,671.3214726228587,0.6785273771413358
W0000027,windhoek,6,6.327173169062286,test,TRUE,4,5,99.46935313391145,23.469353133911454
W0000027,windhoek,6,6.327173169062286,test,FALSE,5,9,671.3214726228587,-267.32147262285866
W0000027,windhoek,6,6.327173169062286,test,FALSE,6,6,111.43730759919958,-94.10399461091833
W0000027,windhoek,6,6.327173169062286,test,FALSE,7,2,613.909416101817,361.90941610181693
W0000027,windhoek,6,6.327173169062286,test,FALSE,8,10,735.5591623486794,-299.55916234867937
W0000027,windhoek,6,6.327173169062286,test,FALSE,9,8,360.9100733578132,-252.9100733578132
W0000027,windhoek,6,6.327173169062286,test,FALSE,10,1,803.2581685971384,596.5914815854196
W0000027,windhoek,6,6.327173169062286,test,FALSE,11,4,292.66486666486696,276.66486666486696
W0000027,windhoek,6,6.327173169062286,test,FALSE,12,7,183.4613800369964,-126.12806704871514
W0000027,windhoek,6,6.327173169062286,test,FALSE,13,3,480.06605923752863,218.73274624924738
W0000027,windhoek,6,6.327173169062286,test,FALSE,14,4,292.66486666486696,316.66486666486696
W0000027,windhoek,6,6.327173169062286,test,FALSE,15,5,99.46935313391145,111.46935313391145
W0000027,windhoek,6,6.327173169062286,test,FALSE,16,9,671.3214726228587,-240.65484664629616
W0000027,windhoek,6,6.327173169062286,test,FALSE,17,8,360.9100733578132,7.089926642186811
W0000027,windhoek,6,6.327173169062286,test,FALSE,18,3,480.06605923752863,196.06605923752863
W0000027,windhoek,6,6.327173169062286,test,FALSE,19,6,111.43730759919958,-95.43730759919958
W0000028,windhoek,4,4.328542094455853,touch,TRUE,1,1,718.2434161471168,4.910087900046506
W0000028,windhoek,4,4.328542094455853,fam,TRUE,2,10,789.056658840276,-157.056658840276
W0000028,windhoek,4,4.328542094455853,fam,FALSE,3,9,610.2557091570643,55.0776648663732
W0000028,windhoek,4,4.328542094455853,test,TRUE,4,8,426.9250367882139,-252.2584108116514
W0000028,windhoek,4,4.328542094455853,test,FALSE,5,3,469.4730615446979,201.47306154469788
W0000028,windhoek,4,4.328542094455853,test,FALSE,6,1,718.2434161471168,331.57672913539807
W0000028,windhoek,4,4.328542094455853,test,FALSE,7,9,610.2557091570643,-34.2557091570643
W0000028,windhoek,4,4.328542094455853,test,FALSE,8,7,227.26526287728166,-149.93188885384416
W0000028,windhoek,4,4.328542094455853,test,FALSE,9,5,113.34479150307959,78.67810449136084
W0000028,windhoek,4,4.328542094455853,test,FALSE,10,2,675.4530202691362,411.4530202691362
W0000028,windhoek,4,4.328542094455853,test,FALSE,11,10,789.056658840276,-437.056658840276
W0000028,windhoek,4,4.328542094455853,test,FALSE,12,4,262.0225981736181,136.68928518533687
W0000028,windhoek,4,4.328542094455853,test,FALSE,13,6,53.40677868440605,45.25984729215645
W0000028,windhoek,4,4.328542094455853,test,FALSE,14,6,53.40677868440605,-14.7400916726873
W0000028,windhoek,4,4.328542094455853,test,FALSE,15,10,789.056658840276,-365.056658840276
W0000028,windhoek,4,4.328542094455853,test,FALSE,16,2,675.4530202691362,286.1197072808549
W0000028,windhoek,4,4.328542094455853,test,FALSE,17,4,262.0225981736181,95.35591116189937
W0000028,windhoek,4,4.328542094455853,test,FALSE,18,5,113.34479150307959,126.67810449136084
W0000028,windhoek,4,4.328542094455853,test,FALSE,19,9,610.2557091570643,20.410916819498198
W0000029,windhoek,4,4.093086926762491,touch,TRUE,1,9,542.9729438817287,15.693682094833775
W0000029,windhoek,4,4.093086926762491,fam,TRUE,2,10,797.8961067233643,40.770519253198245
W0000029,windhoek,4,4.093086926762491,fam,FALSE,3,1,724.9116463935479,87.57830288768861
W0000029,windhoek,4,4.093086926762491,test,TRUE,4,4,226.07515316193337,172.74184017365212
W0000029,windhoek,4,4.093086926762491,test,FALSE,5,9,542.9729438817287,-582.9729438817287
W0000029,windhoek,4,4.093086926762491,test,FALSE,6,2,529.5206153805125,533.5206153805125
W0000029,windhoek,4,4.093086926762491,test,FALSE,7,7,223.5864028720498,-206.25308988376855
W0000029,windhoek,4,4.093086926762491,test,FALSE,8,10,797.8961067233643,-796.562793735083
W0000029,windhoek,4,4.093086926762491,test,FALSE,9,1,724.9116463935479,707.5783334052667
W0000029,windhoek,4,4.093086926762491,test,FALSE,10,8,525.5953331386447,-478.92864612692597
W0000029,windhoek,4,4.093086926762491,test,FALSE,11,6,0.304556944531555,-44.304556944531555
W0000029,windhoek,4,4.093086926762491,test,FALSE,12,5,51.326246577373354,32.659559565654604
W0000029,windhoek,4,4.093086926762491,test,FALSE,13,3,489.7344253441261,427.0677383324074
W0000029,windhoek,4,4.093086926762491,test,FALSE,14,8,525.5953331386447,-540.2620201503635
W0000029,windhoek,4,4.093086926762491,test,FALSE,15,6,0.304556944531555,-22.971243956250305
W0000029,windhoek,4,4.093086926762491,test,FALSE,16,1,724.9116463935479,680.9116463935479
W0000029,windhoek,4,4.093086926762491,test,FALSE,17,7,223.5864028720498,-208.91971586033105
W0000029,windhoek,4,4.093086926762491,test,FALSE,18,10,797.8961067233643,111.43726730007324
W0000029,windhoek,4,4.093086926762491,test,FALSE,19,5,51.326246577373354,36.659559565654604
W0000030,windhoek,4,4.334017796030117,touch,TRUE,1,10,815.5765680860795,8.423431913920467
W0000030,windhoek,4,4.334017796030117,fam,TRUE,2,9,549.330201841794,-101.33020184179395
W0000030,windhoek,4,4.334017796030117,fam,FALSE,3,1,775.0038528974103,113.6705093915509
W0000030,windhoek,4,4.334017796030117,test,TRUE,4,2,604.4034369691938,-162.26323478373592
W0000030,windhoek,4,4.334017796030117,test,FALSE,5,4,338.86375089147737,424.19712491491487
W0000030,windhoek,4,4.334017796030117,test,FALSE,6,6,49.53161291574702,30.46838708425298
W0000030,windhoek,4,4.334017796030117,test,FALSE,7,8,483.9458908959293,32.054109104070676
W0000030,windhoek,4,4.334017796030117,test,FALSE,8,7,249.42131561004817,234.57868438995183
W0000030,windhoek,4,4.334017796030117,test,FALSE,9,9,549.330201841794,-35.99682781835645
W0000030,windhoek,4,4.334017796030117,test,FALSE,10,3,484.9341724310035,3.6008289251441283
W0000030,windhoek,4,4.334017796030117,test,FALSE,11,1,775.0038528974103,241.6705093915509
W0000030,windhoek,4,4.334017796030117,test,FALSE,12,5,14.7164582999917,97.3830842765542
W0000030,windhoek,4,4.334017796030117,test,FALSE,13,10,815.5765680860795,-400.90994210951703
W0000030,windhoek,4,4.334017796030117,test,FALSE,14,9,549.330201841794,-377.33020184179395
W0000030,windhoek,4,4.334017796030117,test,FALSE,15,1,775.0038528974103,932.3372269208478
W0000030,windhoek,4,4.334017796030117,test,FALSE,16,3,484.9341724310035,62.26748541928475
W0000030,windhoek,4,4.334017796030117,test,FALSE,17,2,604.4034369691938,383.0701239809125
W0000030,windhoek,4,4.334017796030117,test,FALSE,18,8,483.9458908959293,-171.94589089592932
W0000030,windhoek,4,4.334017796030117,test,FALSE,19,10,815.5765680860795,-418.24319406264203
W0000031,windhoek,3,3.865845311430527,touch,TRUE,1,10,840.8565275203405,-14.189901543777978
W0000031,windhoek,3,3.865845311430527,fam,TRUE,2,9,538.0436878978512,-270.0436878978512
W0000031,windhoek,3,3.865845311430527,fam,FALSE,3,1,735.6159249892482,522.282612000967
W0000031,windhoek,3,3.865845311430527,test,TRUE,4,7,263.5895562639837,-68.9229302874212
W0000031,windhoek,3,3.865845311430527,test,FALSE,5,8,450.2987095404683,-266.2987095404683
W0000031,windhoek,3,3.865845311430527,test,FALSE,6,2,701.5658618634765,458.8991748517577
W0000031,windhoek,3,3.865845311430527,test,FALSE,7,3,461.70021072797147,601.7002107279715
W0000031,windhoek,3,3.865845311430527,test,FALSE,8,4,258.15997805560016,340.82660403216266
W0000031,windhoek,3,3.865845311430527,test,FALSE,9,10,840.8565275203405,-654.189901543778
W0000031,windhoek,3,3.865845311430527,test,FALSE,10,1,735.6159249892482,859.6159249892482
W0000031,windhoek,3,3.865845311430527,test,FALSE,11,9,538.0436878978512,-376.7103138744137
W0000031,windhoek,3,3.865845311430527,test,FALSE,12,5,163.963541228263,253.2969152517005
W0000031,windhoek,3,3.865845311430527,test,FALSE,13,6,17.22706443434788,-81.22706443434788
W0000031,windhoek,3,3.865845311430527,test,FALSE,14,6,17.22706443434788,21.43962257737087
W0000031,windhoek,3,3.865845311430527,test,FALSE,15,7,263.5895562639837,-190.2561822405462
W0000031,windhoek,3,3.865845311430527,test,FALSE,16,5,163.963541228263,233.2969152517005
W0000031,windhoek,3,3.865845311430527,test,FALSE,17,1,735.6159249892482,775.6159249892482
W0000031,windhoek,3,3.865845311430527,test,FALSE,18,8,450.2987095404683,-467.63202252874953
